,Date,Company,COD_Price,Avr_sentiment,Sum_sentiment
399,2018-08-24,Apple,0.311,2.7536582211000002,27.536582211000002
400,2018-08-27,Apple,0.823,9.4472480224,94.472480224
401,2018-08-28,Apple,0.8079999999999999,2.778608741,27.78608741
402,2018-08-29,Apple,1.493,5.108605226,51.08605226
403,2018-08-30,Apple,0.919,0.19241414469999993,1.9241414469999993
404,2018-08-31,Apple,1.155,-5.5884528043,-55.884528043
405,2018-09-04,Apple,0.321,5.185989713500001,51.859897135000004
406,2018-09-05,Apple,-0.652,5.4284108499,54.284108499
407,2018-09-06,Apple,-1.662,4.15550244775,33.244019582
408,2018-09-07,Apple,-0.807,-3.656198552375,-29.249588419
409,2018-09-10,Apple,-1.3419999999999999,0.0006504419999999289,0.006504419999999289
410,2018-09-11,Apple,2.528,2.7480739736000004,27.480739736000004
411,2018-09-12,Apple,-1.242,2.4533342905,24.533342904999998
412,2018-09-13,Apple,2.416,4.0010688584,40.010688584
413,2018-09-14,Apple,-1.135,-2.692346472300001,-26.92346472300001
414,2018-09-17,Apple,-2.6630000000000003,3.7325866845999998,37.325866846
415,2018-09-18,Apple,0.165,3.0994603696,30.994603696
416,2018-09-19,Apple,0.06,5.831813518000001,58.318135180000006
417,2018-09-20,Apple,0.76,0.8822021092000002,8.822021092000002
418,2018-09-21,Apple,-1.077,-2.1312722144,-21.312722144
419,2018-09-24,Apple,1.4380000000000002,7.5287143582999985,75.28714358299999
420,2018-09-25,Apple,0.634,-1.9993848455999998,-19.993848456
421,2018-09-26,Apple,-0.797,6.500141039000001,65.00141039
422,2018-09-27,Apple,2.055,3.7600249823,37.600249823
423,2018-09-28,Apple,0.35100000000000003,2.0038889461000005,20.038889461000004
424,2018-10-01,Apple,0.6729999999999999,0.34035857510000034,3.403585751000003
425,2018-10-02,Apple,0.889,-5.9189739634,-59.189739634
426,2018-10-03,Apple,1.217,-0.15590199989999967,-1.5590199989999967
427,2018-10-04,Apple,-1.758,-12.819643086400001,-128.196430864
428,2018-10-05,Apple,-1.6230000000000002,-9.7353773749,-97.35377374900001
429,2018-10-08,Apple,-0.23199999999999998,7.6023483105,76.023483105
430,2018-10-09,Apple,1.385,-4.494164445000001,-44.941644450000005
431,2018-10-10,Apple,-4.633,3.4549066446,34.549066446
432,2018-10-11,Apple,-0.883,5.243602173699999,52.436021737
433,2018-10-12,Apple,3.572,-1.3682605546999995,-13.682605546999996
434,2018-10-15,Apple,-2.1390000000000002,-3.7866992826,-37.866992826
435,2018-10-16,Apple,2.204,8.2819535666,82.81953566600001
436,2018-10-17,Apple,-0.43200000000000005,8.305521368800001,83.05521368800001
437,2018-10-18,Apple,-2.3369999999999997,1.6561069159999995,16.561069159999995
438,2018-10-19,Apple,1.5230000000000001,-10.833622056900001,-108.336220569
439,2018-10-22,Apple,0.611,2.9806945457999996,29.806945457999998
440,2018-10-23,Apple,0.943,-1.7090103443000004,-17.090103443000004
441,2018-10-24,Apple,-3.43,-2.2128873598,-22.128873598
442,2018-10-25,Apple,2.19,1.9970520171000001,19.970520171
443,2018-10-26,Apple,-1.5919999999999999,-13.5728938824,-135.728938824
444,2018-10-29,Apple,-1.8769999999999998,3.5876399928000007,35.876399928000005
445,2018-10-30,Apple,0.499,5.7483377051,57.483377051
446,2018-10-31,Apple,2.6069999999999998,4.215120682699999,42.151206826999996
447,2018-11-01,Apple,1.535,-8.5826226104,-85.826226104
448,2018-11-02,Apple,-6.632999999999999,-4.451906576,-44.51906576
449,2018-11-05,Apple,-2.839,-4.892782534,-48.92782534
450,2018-11-06,Apple,1.081,13.3692928569,133.692928569
451,2018-11-07,Apple,3.033,1.7765453101000002,17.765453101000002
452,2018-11-08,Apple,-0.349,-2.0699010340000004,-20.699010340000005
453,2018-11-09,Apple,-1.9280000000000002,-4.4253091119,-44.253091119
454,2018-11-12,Apple,-5.037,-3.344972449,-33.44972449
455,2018-11-13,Apple,-0.9990000000000001,-5.3755853859,-53.755853859
456,2018-11-14,Apple,-2.825,-6.2855480772,-62.855480772
457,2018-11-15,Apple,2.468,-0.42212084690000007,-4.2212084690000005
458,2018-11-16,Apple,1.1079999999999999,9.586520980700001,95.86520980700001
459,2018-11-19,Apple,-3.963,-4.7519353257,-47.519353257
460,2018-11-20,Apple,-4.7780000000000005,-15.484606192799998,-154.84606192799998
461,2018-11-21,Apple,-0.113,1.0907539820000003,10.907539820000002
462,2018-11-23,Apple,-2.54,1.4397070239,14.397070239
463,2018-11-26,Apple,1.3519999999999999,-0.12025685619999997,-1.2025685619999997
464,2018-11-27,Apple,-0.218,5.2569855991,52.569855991000004
465,2018-11-28,Apple,3.845,2.5367145291,25.367145291000003
466,2018-11-29,Apple,-0.768,-3.3002774862999997,-33.002774863
467,2018-11-30,Apple,-0.54,1.6728804738999998,16.728804738999997
468,2018-12-03,Apple,3.4939999999999998,0.2856644892000003,2.856644892000003
469,2018-12-04,Apple,-4.399,-0.4567456574999997,-4.567456574999997
470,2018-12-06,Apple,-1.115,0.7645556793999999,7.645556793999999
471,2018-12-07,Apple,-3.5660000000000003,10.683366047899998,106.83366047899997
472,2018-12-10,Apple,0.659,-11.415397461400001,-114.153974614
473,2018-12-11,Apple,-0.5720000000000001,-5.0093849775,-50.093849774999995
474,2018-12-12,Apple,0.27899999999999997,1.0182356833000006,10.182356833000005
475,2018-12-13,Apple,1.094,0.5766595783999999,5.766595784
476,2018-12-14,Apple,-3.2,-4.427647545699999,-44.276475457
477,2018-12-17,Apple,-0.9309999999999999,4.1794772132,41.794772132
478,2018-12-18,Apple,1.2990000000000002,5.4319996399,54.319996399
479,2018-12-19,Apple,-3.1189999999999998,2.3993260128000005,23.993260128000003
480,2018-12-20,Apple,-2.523,-7.033683142699999,-70.33683142699999
481,2018-12-21,Apple,-3.89,-1.2176922329999997,-12.176922329999996
482,2018-12-24,Apple,-2.5869999999999997,-2.636003346700001,-26.360033467000008
483,2018-12-26,Apple,7.042000000000001,6.669122581800001,66.691225818
484,2018-12-27,Apple,-0.649,-9.5621630488,-95.62163048800001
485,2018-12-28,Apple,0.051,0.39885353039999955,3.9885353039999956
486,2018-12-31,Apple,0.9670000000000001,6.634411845699999,66.344118457
487,2019-01-02,Apple,0.114,-4.348438621200001,-43.484386212000004
488,2019-01-03,Apple,-9.961,-7.001546049199999,-70.01546049199999
489,2019-01-04,Apple,4.269,-8.7129268217,-87.129268217
490,2019-01-07,Apple,-0.223,-3.5866574343999984,-35.866574343999986
491,2019-01-08,Apple,1.906,-1.9222380486000001,-19.222380486000002
492,2019-01-09,Apple,1.6980000000000002,4.9761467703,49.761467703
493,2019-01-10,Apple,0.32,1.5405601344,15.405601343999999
494,2019-01-11,Apple,-0.982,1.2820740640000001,12.82074064
495,2019-01-14,Apple,-1.504,6.278776831,62.787768310000004
496,2019-01-15,Apple,2.0469999999999997,2.3578971712000003,23.578971712
497,2019-01-16,Apple,1.222,-1.3339372382999999,-13.339372382999999
498,2019-01-17,Apple,0.594,-3.5384792430000003,-35.384792430000005
499,2019-01-18,Apple,0.616,1.034295205,10.342952050000001
